time_ms,Cts_diff,off_cts_norm,on_cts_norm,off_lsr_pwr_V,on_lsr_pwr_V
3734239998824.0,0.0,0.0,0.0,64.5,64.57142857142857
3734239998924.0,0.0,0.0,0.0,63.0,64.42857142857143
3734239999024.0,0.0,0.0,0.0,59.0,63.714285714285715
3734239999124.0,0.0,0.0,0.0,64.0,60.0
3734239999224.0,0.0,0.0,0.0,65.0,67.57142857142857
3734239999324.0,0.0,0.0,0.0,66.0,64.71428571428571
3734239999424.0,0.0,0.0,0.0,62.0,64.42857142857143
3734239999524.0,0.0,0.0,0.0,64.0,62.857142857142854
3734239999624.0,0.0,0.0,0.0,62.5,61.857142857142854
3734239999724.0,0.0,0.0,0.0,64.0,63.857142857142854
3734239999824.0,0.0,0.0,0.0,63.5,62.0
3734239999924.0,0.0,0.0,0.0,64.0,61.42857142857143
3734240000024.0,0.0,0.0,0.0,65.5,61.857142857142854
3734240000124.0,0.0,0.0,0.0,58.0,58.714285714285715
3734240000224.0,0.0,0.0,0.0,62.5,63.0
3734240000324.0,0.0,0.0,0.0,65.5,61.42857142857143
3734240000424.0,0.0,0.0,0.0,63.5,60.57142857142857
3734240000524.0,0.0,0.0,0.0,61.0,63.142857142857146
3734240000624.0,0.0,0.0,0.0,63.0,60.142857142857146
3734240000724.0,0.0,0.0,0.0,58.0,62.42857142857143
3734240000824.0,0.0,0.0,0.0,58.5,63.142857142857146
3734240000924.0,0.0,0.0,0.0,60.0,61.857142857142854
3734240001024.0,0.0,0.0,0.0,58.0,63.42857142857143
3734240001124.0,0.0,0.0,0.0,67.0,58.857142857142854
3734240001224.0,0.0,0.0,0.0,63.0,61.0
3734240001324.0,0.0,0.0,0.0,57.5,60.714285714285715
3734240001424.0,0.0,0.0,0.0,65.0,62.42857142857143
3734240001524.0,0.0,0.0,0.0,65.0,59.0
3734240001624.0,0.0,0.0,0.0,63.5,60.285714285714285
3734240001724.0,0.0,0.0,0.0,51.5,62.57142857142857
3734240001824.0,0.0,0.0,0.0,62.5,60.142857142857146
3734240001924.0,0.0,0.0,0.0,60.5,60.714285714285715
3734240002024.0,0.0,0.0,0.0,58.5,62.714285714285715
3734240002124.0,0.0,0.0,0.0,57.0,61.0
3734240002224.0,0.0,0.0,0.0,52.5,63.0
3734240002324.0,0.0,0.0,0.0,64.5,63.57142857142857
3734240002424.0,0.0,0.0,0.0,55.5,58.285714285714285
3734240002524.0,0.0,0.0,0.0,59.5,59.285714285714285
3734240002624.0,0.0,0.0,0.0,62.5,62.42857142857143
3734240002724.0,0.0,0.0,0.0,61.0,60.714285714285715
3734240002824.0,0.0,0.0,0.0,58.5,63.857142857142854
3734240002924.0,0.0,0.0,0.0,64.0,64.28571428571429
3734240003024.0,0.0,0.0,0.0,65.0,63.57142857142857
3734240003124.0,0.0,0.0,0.0,59.5,63.142857142857146
3734240003224.0,0.0,0.0,0.0,70.0,63.57142857142857
3734240003324.0,0.0,0.0,0.0,59.0,66.28571428571429
3734240003424.0,0.0,0.0,0.0,63.0,62.42857142857143
3734240003524.0,0.0,0.0,0.0,63.5,63.42857142857143
3734240003624.0,0.0,0.0,0.0,59.0,61.857142857142854
3734240003724.0,0.0,0.0,0.0,69.0,58.285714285714285
3734240003824.0,0.0,0.0,0.0,59.0,65.14285714285714
3734240003924.0,0.0,0.0,0.0,61.5,62.285714285714285
3734240004024.0,0.0,0.0,0.0,57.5,59.714285714285715
3734240004124.0,0.0,0.0,0.0,64.0,63.0
3734240004224.0,0.0,0.0,0.0,53.0,58.714285714285715
3734240004324.0,0.0,0.0,0.0,61.0,61.57142857142857
3734240004424.0,0.0,0.0,0.0,65.0,61.714285714285715
3734240004524.0,0.0,0.0,0.0,66.0,61.57142857142857
3734240004624.0,0.0,0.0,0.0,63.0,63.142857142857146
3734240004724.0,0.0,0.0,0.0,62.5,59.57142857142857
3734240004824.0,0.0,0.0,0.0,60.5,59.57142857142857
3734240004924.0,0.0,0.0,0.0,55.0,61.42857142857143
3734240005024.0,0.0,0.0,0.0,57.5,58.142857142857146
3734240005124.0,0.0,0.0,0.0,57.0,61.285714285714285
3734240005224.0,0.0,0.0,0.0,60.5,62.714285714285715
3734240005324.0,0.0,0.0,0.0,61.5,63.857142857142854
3734240005424.0,0.0,0.0,0.0,59.0,64.57142857142857
3734240005524.0,0.0,0.0,0.0,70.5,59.142857142857146
3734240005624.0,0.0,0.0,0.0,64.0,59.285714285714285
3734240005724.0,0.0,0.0,0.0,59.0,62.285714285714285
3734240005824.0,0.0,0.0,0.0,67.5,64.42857142857143
3734240005924.0,0.0,0.0,0.0,70.5,66.71428571428571
3734240006024.0,0.0,0.0,0.0,63.0,62.42857142857143
3734240006124.0,0.0,0.0,0.0,62.5,61.42857142857143
3734240006224.0,0.0,0.0,0.0,65.0,62.714285714285715
3734240006324.0,0.0,0.0,0.0,65.0,66.85714285714286
3734240006424.0,0.0,0.0,0.0,72.5,63.714285714285715
3734240006524.0,0.0,0.0,0.0,60.5,61.285714285714285
3734240006624.0,0.0,0.0,0.0,65.0,64.42857142857143
3734240006724.0,0.0,0.0,0.0,64.0,69.85714285714286
3734240006824.0,0.0,0.0,0.0,63.5,61.285714285714285
3734240006924.0,0.0,0.0,0.0,58.0,62.857142857142854
3734240007024.0,0.0,0.0,0.0,65.0,70.0
3734240007124.0,0.0,0.0,0.0,64.0,61.857142857142854
3734240007224.0,0.0,0.0,0.0,67.0,61.42857142857143
3734240007324.0,0.0,0.0,0.0,69.0,65.14285714285714
3734240007424.0,0.0,0.0,0.0,68.0,60.142857142857146
3734240007524.0,0.0,0.0,0.0,69.0,60.0
3734240007624.0,0.0,0.0,0.0,74.5,63.42857142857143
3734240007724.0,0.0,0.0,0.0,62.5,63.714285714285715
3734240007824.0,0.0,0.0,0.0,71.5,66.85714285714286
3734240007924.0,0.0,0.0,0.0,63.0,65.42857142857143
3734240008024.0,0.0,0.0,0.0,57.0,61.142857142857146
3734240008124.0,0.0,0.0,0.0,65.0,63.42857142857143
3734240008224.0,0.0,0.0,0.0,62.5,58.714285714285715
3734240008324.0,0.0,0.0,0.0,58.5,63.0
3734240008424.0,0.0,0.0,0.0,68.0,63.142857142857146
3734240008524.0,0.0,0.0,0.0,64.5,62.714285714285715
3734240008624.0,0.0,0.0,0.0,61.5,60.142857142857146
3734240008724.0,0.0,0.0,0.0,57.0,63.57142857142857
3734240008824.0,0.0,0.0,0.0,65.0,63.142857142857146
3734240008924.0,0.0,0.0,0.0,63.0,62.0
3734240009024.0,0.0,0.0,0.0,63.0,62.714285714285715
3734240009124.0,0.0,0.0,0.0,61.0,64.0
3734240009224.0,0.0,0.0,0.0,66.5,63.142857142857146
3734240009324.0,0.0,0.0,0.0,64.5,62.57142857142857
3734240009424.0,0.0,0.0,0.0,68.0,65.57142857142857
3734240009524.0,0.0,0.0,0.0,59.0,60.142857142857146
3734240009624.0,0.0,0.0,0.0,66.5,61.857142857142854
3734240009724.0,0.0,0.0,0.0,62.5,59.57142857142857
3734240009824.0,0.0,0.0,0.0,68.5,57.42857142857143
3734240009924.0,0.0,0.0,0.0,63.0,65.57142857142857
3734240010024.0,0.0,0.0,0.0,59.5,61.857142857142854
3734240010124.0,0.0,0.0,0.0,60.0,60.714285714285715
3734240010224.0,0.0,0.0,0.0,63.0,63.142857142857146
3734240010324.0,0.0,0.0,0.0,63.5,58.857142857142854
3734240010424.0,0.0,0.0,0.0,65.0,62.714285714285715
3734240010524.0,0.0,0.0,0.0,59.0,63.0
3734240010624.0,0.0,0.0,0.0,57.0,63.0
3734240010724.0,0.0,0.0,0.0,67.5,63.285714285714285
3734240010824.0,0.0,0.0,0.0,63.0,62.42857142857143
3734240010924.0,0.0,0.0,0.0,61.0,60.714285714285715
3734240011024.0,0.0,0.0,0.0,63.0,61.285714285714285
3734240011124.0,0.0,0.0,0.0,61.5,60.57142857142857
3734240011224.0,0.0,0.0,0.0,55.5,63.42857142857143
3734240011324.0,0.0,0.0,0.0,61.5,61.857142857142854
3734240011424.0,0.0,0.0,0.0,61.5,61.714285714285715
3734240011524.0,0.0,0.0,0.0,65.5,58.0
3734240011624.0,0.0,0.0,0.0,55.5,60.142857142857146
3734240011724.0,0.0,0.0,0.0,58.0,63.142857142857146
3734240011824.0,0.0,0.0,0.0,61.0,63.142857142857146
3734240011924.0,0.0,0.0,0.0,60.0,62.857142857142854
3734240012024.0,0.0,0.0,0.0,57.5,65.28571428571429
3734240012124.0,0.0,0.0,0.0,57.0,61.57142857142857
3734240012224.0,0.0,0.0,0.0,63.0,60.714285714285715
3734240012324.0,0.0,0.0,0.0,61.0,59.142857142857146
3734240012424.0,0.0,0.0,0.0,57.0,60.714285714285715
3734240012524.0,0.0,0.0,0.0,62.0,59.0
3734240012624.0,0.0,0.0,0.0,60.0,61.57142857142857
3734240012724.0,0.0,0.0,0.0,61.5,60.857142857142854
3734240012824.0,0.0,0.0,0.0,61.5,60.42857142857143
3734240012924.0,0.0,0.0,0.0,59.0,61.142857142857146
3734240013024.0,0.0,0.0,0.0,63.0,63.142857142857146
3734240013124.0,0.0,0.0,0.0,69.0,63.714285714285715
3734240013224.0,0.0,0.0,0.0,61.0,64.85714285714286
3734240013324.0,0.0,0.0,0.0,60.0,64.42857142857143
3734240013424.0,0.0,0.0,0.0,67.0,63.857142857142854
3734240013524.0,0.0,0.0,0.0,65.5,63.57142857142857
3734240013624.0,0.0,0.0,0.0,63.0,63.57142857142857
3734240013724.0,0.0,0.0,0.0,60.5,64.42857142857143
3734240013824.0,0.0,0.0,0.0,59.0,59.57142857142857
