time_ms,Cts_diff,off_cts_norm,on_cts_norm,off_lsr_pwr_V,on_lsr_pwr_V
3734325382714.0,0.0,0.0,0.0,52.0,51.285714285714285
3734325382814.0,0.0,0.0,0.0,57.5,51.42857142857143
3734325382914.0,0.0,0.0,0.0,46.0,52.857142857142854
3734325383014.0,0.0,0.0,0.0,53.0,49.285714285714285
3734325383114.0,0.0,0.0,0.0,48.5,52.142857142857146
3734325383214.0,0.0,0.0,0.0,51.0,50.285714285714285
3734325383314.0,0.0,0.0,0.0,50.5,53.142857142857146
3734325383414.0,0.0,0.0,0.0,53.0,55.714285714285715
3734325383514.0,0.0,0.0,0.0,51.5,53.57142857142857
3734325383614.0,0.0,0.0,0.0,59.0,51.42857142857143
3734325383714.0,0.0,0.0,0.0,49.0,58.714285714285715
3734325383814.0,0.0,0.0,0.0,54.5,53.285714285714285
3734325383914.0,0.0,0.0,0.0,56.0,55.857142857142854
3734325384014.0,0.0,0.0,0.0,52.5,54.42857142857143
3734325384114.0,0.0,0.0,0.0,53.0,52.0
3734325384214.0,0.0,0.0,0.0,53.5,50.57142857142857
3734325384314.0,0.0,0.0,0.0,52.5,54.714285714285715
3734325384414.0,0.0,0.0,0.0,58.0,56.0
3734325384514.0,0.0,0.0,0.0,55.5,55.0
3734325384614.0,0.0,0.0,0.0,51.0,51.57142857142857
3734325384714.0,0.0,0.0,0.0,56.5,54.142857142857146
3734325384814.0,0.0,0.0,0.0,50.0,52.714285714285715
3734325384914.0,0.0,0.0,0.0,58.0,56.142857142857146
3734325385014.0,0.0,0.0,0.0,62.5,55.714285714285715
3734325385114.0,0.0,0.0,0.0,54.5,51.714285714285715
3734325385214.0,0.0,0.0,0.0,51.5,51.714285714285715
3734325385314.0,0.0,0.0,0.0,54.0,54.0
3734325385414.0,0.0,0.0,0.0,61.0,53.57142857142857
3734325385514.0,0.0,0.0,0.0,54.0,51.57142857142857
3734325385614.0,0.0,0.0,0.0,56.0,55.857142857142854
3734325385714.0,0.0,0.0,0.0,54.5,55.0
3734325385814.0,0.0,0.0,0.0,60.5,56.857142857142854
3734325385914.0,0.0,0.0,0.0,49.0,52.714285714285715
3734325386014.0,0.0,0.0,0.0,56.0,53.857142857142854
3734325386114.0,0.0,0.0,0.0,61.0,55.0
3734325386214.0,0.0,0.0,0.0,64.5,57.0
3734325386314.0,0.0,0.0,0.0,49.0,55.57142857142857
3734325386414.0,0.0,0.0,0.0,50.5,57.142857142857146
3734325386514.0,0.0,0.0,0.0,52.5,52.285714285714285
3734325386614.0,0.0,0.0,0.0,50.5,54.0
3734325386714.0,0.0,0.0,0.0,59.0,53.714285714285715
3734325386814.0,0.0,0.0,0.0,53.5,54.285714285714285
3734325386914.0,0.0,0.0,0.0,55.5,57.57142857142857
3734325387014.0,0.0,0.0,0.0,49.0,54.285714285714285
3734325387114.0,0.0,0.0,0.0,48.5,52.714285714285715
3734325387214.0,0.0,0.0,0.0,52.5,52.142857142857146
3734325387314.0,0.0,0.0,0.0,52.0,55.285714285714285
3734325387414.0,0.0,0.0,0.0,52.5,55.57142857142857
3734325387514.0,0.0,0.0,0.0,53.0,56.42857142857143
3734325387614.0,0.0,0.0,0.0,56.0,58.714285714285715
3734325387714.0,0.0,0.0,0.0,57.0,54.714285714285715
3734325387814.0,0.0,0.0,0.0,52.5,52.285714285714285
3734325387914.0,0.0,0.0,0.0,57.0,51.285714285714285
3734325388014.0,0.0,0.0,0.0,57.5,51.857142857142854
3734325388114.0,0.0,0.0,0.0,59.5,57.42857142857143
3734325388214.0,0.0,0.0,0.0,56.5,53.42857142857143
3734325388314.0,0.0,0.0,0.0,47.5,52.0
3734325388414.0,0.0,0.0,0.0,51.0,53.0
3734325388514.0,0.0,0.0,0.0,57.5,55.0
3734325388614.0,0.0,0.0,0.0,61.5,54.0
3734325388714.0,0.0,0.0,0.0,61.5,55.42857142857143
3734325388814.0,0.0,0.0,0.0,48.5,53.714285714285715
3734325388914.0,0.0,0.0,0.0,54.0,53.142857142857146
3734325389014.0,0.0,0.0,0.0,50.5,52.57142857142857
3734325389114.0,0.0,0.0,0.0,50.5,54.285714285714285
3734325389214.0,0.0,0.0,0.0,52.0,52.0
3734325389314.0,0.0,0.0,0.0,55.0,49.57142857142857
3734325389414.0,0.0,0.0,0.0,57.5,54.142857142857146
3734325389514.0,0.0,0.0,0.0,57.5,56.285714285714285
3734325389614.0,0.0,0.0,0.0,52.5,57.714285714285715
3734325389714.0,0.0,0.0,0.0,52.5,57.142857142857146
3734325389814.0,0.0,0.0,0.0,53.0,53.42857142857143
3734325389914.0,0.0,0.0,0.0,56.0,48.714285714285715
3734325390014.0,0.0,0.0,0.0,58.0,57.142857142857146
3734325390114.0,0.0,0.0,0.0,57.5,54.42857142857143
3734325390214.0,0.0,0.0,0.0,56.0,54.285714285714285
3734325390314.0,0.0,0.0,0.0,50.5,56.714285714285715
3734325390414.0,0.0,0.0,0.0,57.5,54.42857142857143
3734325390514.0,0.0,0.0,0.0,54.0,52.857142857142854
3734325390614.0,0.0,0.0,0.0,50.0,55.857142857142854
3734325390714.0,0.0,0.0,0.0,57.0,52.57142857142857
3734325390814.0,0.0,0.0,0.0,55.0,51.857142857142854
3734325390914.0,0.0,0.0,0.0,54.5,56.57142857142857
3734325391014.0,0.0,0.0,0.0,53.5,54.285714285714285
3734325391114.0,0.0,0.0,0.0,59.0,53.0
3734325391214.0,0.0,0.0,0.0,54.5,58.57142857142857
3734325391314.0,0.0,0.0,0.0,55.0,54.0
3734325391414.0,0.0,0.0,0.0,57.0,52.57142857142857
3734325391514.0,0.0,0.0,0.0,52.0,54.142857142857146
3734325391614.0,0.0,0.0,0.0,58.5,57.42857142857143
3734325391714.0,0.0,0.0,0.0,55.5,54.57142857142857
3734325391814.0,0.0,0.0,0.0,51.5,50.714285714285715
3734325391914.0,0.0,0.0,0.0,54.5,52.57142857142857
3734325392014.0,0.0,0.0,0.0,54.0,51.285714285714285
3734325392114.0,0.0,0.0,0.0,56.0,55.42857142857143
3734325392214.0,0.0,0.0,0.0,48.0,53.857142857142854
3734325392314.0,0.0,0.0,0.0,55.0,51.42857142857143
3734325392414.0,0.0,0.0,0.0,58.0,55.714285714285715
3734325392514.0,0.0,0.0,0.0,58.0,58.142857142857146
3734325392614.0,0.0,0.0,0.0,59.0,56.714285714285715
3734325392714.0,0.0,0.0,0.0,51.5,54.285714285714285
3734325392814.0,0.0,0.0,0.0,55.0,55.142857142857146
3734325392914.0,0.0,0.0,0.0,60.0,54.714285714285715
3734325393014.0,0.0,0.0,0.0,53.5,57.142857142857146
3734325393114.0,0.0,0.0,0.0,56.5,56.285714285714285
3734325393214.0,0.0,0.0,0.0,55.0,54.42857142857143
3734325393314.0,0.0,0.0,0.0,54.0,53.285714285714285
3734325393414.0,0.0,0.0,0.0,53.5,53.714285714285715
3734325393514.0,0.0,0.0,0.0,56.0,54.714285714285715
3734325393614.0,0.0,0.0,0.0,57.0,55.42857142857143
3734325393714.0,0.0,0.0,0.0,65.0,52.42857142857143
3734325393814.0,0.0,0.0,0.0,57.0,53.0
3734325393914.0,0.0,0.0,0.0,55.5,56.0
3734325394014.0,0.0,0.0,0.0,54.5,57.285714285714285
3734325394114.0,0.0,0.0,0.0,57.5,51.0
3734325394214.0,0.0,0.0,0.0,58.0,53.57142857142857
3734325394314.0,0.0,0.0,0.0,60.0,55.142857142857146
3734325394414.0,0.0,0.0,0.0,55.0,51.714285714285715
3734325394514.0,0.0,0.0,0.0,55.0,55.0
3734325394614.0,0.0,0.0,0.0,59.5,55.42857142857143
3734325394714.0,0.0,0.0,0.0,58.0,54.857142857142854
3734325394814.0,0.0,0.0,0.0,49.0,57.857142857142854
3734325394914.0,0.0,0.0,0.0,55.0,52.142857142857146
3734325395014.0,0.0,0.0,0.0,57.0,56.0
3734325395114.0,0.0,0.0,0.0,57.0,52.142857142857146
3734325395214.0,0.0,0.0,0.0,50.5,52.857142857142854
3734325395314.0,0.0,0.0,0.0,55.0,55.285714285714285
3734325395414.0,0.0,0.0,0.0,53.5,57.0
3734325395514.0,0.0,0.0,0.0,54.0,54.142857142857146
3734325395614.0,0.0,0.0,0.0,51.0,52.285714285714285
3734325395714.0,0.0,0.0,0.0,54.5,58.42857142857143
