time_ms,SO2_pptv,off_cts_norm,on_cts_norm,off_lsr_pwr_V,on_lsr_pwr_V
3734428756024.0,5079940.384507823,8887.096976226456,65330.87902631338,75733.5,88008.14285714286
3734428756124.0,5123930.789275674,8827.052242487352,65759.61656777262,75217.5,88324.57142857143
3734428756224.0,5092187.656409039,8207.341678557486,64787.20452754681,77353.5,88955.42857142857
3734428756324.0,4994039.579898347,9239.363983254,64728.69264879119,75989.5,88715.0
3734428756424.0,5089686.716513569,7876.8382469714725,64428.912874900016,74582.5,88907.42857142857
3734428756524.0,5077513.92049432,8618.037494936514,65034.85883376229,76321.0,88704.0
3734428756624.0,5327415.701800921,8408.576489967312,67602.08428775532,76326.0,88003.71428571429
3734428756724.0,5148120.983363515,9420.692689306448,66622.03694890106,76289.0,89205.14285714286
3734428756824.0,5244728.507732504,8591.382034385664,66866.14323141349,77509.5,89289.42857142857
3734428756924.0,5286685.888960461,8424.753243266936,67165.70756504984,76186.5,88974.28571428571
3734428757024.0,5219074.859376863,9100.465892813196,67090.18655255612,73435.0,88523.42857142857
3734428757124.0,5211640.043017611,7966.145127126983,65873.25671621156,77139.5,88202.14285714286
3734428757224.0,5076916.400099511,8621.784575529025,65031.966798856934,74213.0,88590.71428571429
3734428757324.0,5127401.967226605,8867.743160215625,65838.87612940013,77910.0,89556.71428571429
3734428757424.0,5019961.139455002,9698.786573446212,65476.132567390676,77524.5,89389.14285714286
3734428757524.0,5155914.6415347885,9286.920656003931,66574.86111750158,73984.5,89105.14285714286
3734428757624.0,5201005.054151259,8537.253921243942,66326.19896736906,75940.5,88265.57142857143
3734428757724.0,5204243.616282251,9346.953109157483,67171.88217896027,77791.0,88707.0
3734428757824.0,5193861.281905697,8633.32382294524,66342.89362189743,74661.5,89350.71428571429
3734428757924.0,4924721.820411378,9209.741353436728,63928.87269134093,76527.0,89237.28571428571
3734428758024.0,5074226.53607392,9602.113900093771,65982.40874535956,75728.0,88838.85714285714
3734428758124.0,5235682.412392556,8215.188846351992,66389.43787293595,75000.5,88477.85714285714
3734428758224.0,5284484.205645938,8019.378492171368,66735.86966601513,77995.5,88260.57142857143
3734428758324.0,5118044.714182636,8709.382701325909,65576.54619224409,77779.0,88856.57142857143
3734428758424.0,5257200.062444383,8123.461923706937,66536.79595086676,75605.5,88955.14285714286
3734428758524.0,5161299.136035807,8325.327951824367,65673.09613,76587.5,88956.0
3734428758624.0,5316795.80997482,7624.853522429023,66700.36252214925,76597.5,88351.14285714286
3734428758724.0,5129005.139841486,9169.993920372599,66158.93991861133,75206.0,88305.28571428571
3734428758824.0,5340122.009189981,7909.778427973344,67244.46741897313,76980.0,88601.85714285714
3734428758924.0,5074609.804666971,9321.538458117546,65706.09184330612,77778.5,89265.42857142857
3734428759024.0,5051028.832995288,9625.57892379212,65748.12151262866,76372.0,89316.28571428571
3734428759124.0,5234782.649277664,8257.545929834478,66421.7975884752,73957.0,88589.0
3734428759224.0,5233270.3061923385,8487.119587766261,66634.5674343478,74333.5,88079.42857142857
3734428759324.0,5287438.137739625,8349.334180265025,67098.64682181642,76889.5,88719.28571428571
3734428759424.0,4940917.131692159,8745.721412151383,63644.80065317537,75819.0,89560.85714285714
3734428759524.0,5216163.871562312,8462.099175310846,66419.47552600321,75505.0,89225.42857142857
3734428759624.0,4925055.889570686,9051.085468957057,63773.92868640913,76153.5,88955.85714285714
3734428759724.0,5140190.000122532,9041.072466523692,66154.29469010739,75099.0,88036.0
3734428759824.0,5187494.697111307,8796.099229133571,66434.92919703698,77137.5,88449.85714285714
3734428759924.0,5240434.158046425,8371.238928105937,66598.28512862178,76437.5,89383.57142857143
3734428760024.0,5050028.487684625,8671.075991457114,64782.5036323974,77371.5,88765.85714285714
3734428760124.0,5040649.552935923,8457.731287642824,64464.948542486425,73441.0,88749.57142857143
3734428760224.0,5241812.894206277,9593.366797167582,67835.73228834844,73435.0,88454.28571428571
3734428760324.0,5098983.219732016,8467.366487678255,65122.73559581178,76751.5,88570.42857142857
3734428760424.0,4982754.898582979,9081.015001488853,64444.95831907752,75160.0,89114.71428571429
3734428760524.0,5100858.394193192,7836.022581381104,64512.22696130547,76185.5,89363.0
3734428760624.0,5148453.249321636,8946.3567766468,66151.39288022053,74541.5,89046.42857142857
