time_ms,SO2_pptv,off_cts_norm,on_cts_norm,off_lsr_pwr_V,on_lsr_pwr_V
3734421172624.0,0.0,0.0,0.0,56.0,60.285714285714285
3734421172724.0,0.0,0.0,0.0,57.5,58.285714285714285
3734421172824.0,0.0,0.0,0.0,55.0,59.142857142857146
3734421172924.0,0.0,0.0,0.0,58.5,58.42857142857143
3734421173024.0,0.0,0.0,0.0,59.5,57.857142857142854
3734421173124.0,0.0,0.0,0.0,56.0,57.42857142857143
3734421173224.0,0.0,0.0,0.0,60.0,56.857142857142854
3734421173324.0,0.0,0.0,0.0,58.5,58.285714285714285
3734421173424.0,0.0,0.0,0.0,53.5,58.57142857142857
3734421173524.0,0.0,0.0,0.0,56.5,60.714285714285715
3734421173624.0,0.0,0.0,0.0,56.5,61.57142857142857
3734421173724.0,0.0,0.0,0.0,59.0,60.857142857142854
3734421173824.0,0.0,0.0,0.0,59.5,56.714285714285715
3734421173924.0,0.0,0.0,0.0,55.0,57.42857142857143
3734421174024.0,0.0,0.0,0.0,55.0,58.285714285714285
3734421174124.0,0.0,0.0,0.0,54.0,62.0
3734421174224.0,0.0,0.0,0.0,57.0,60.42857142857143
3734421174324.0,0.0,0.0,0.0,59.0,60.0
3734421174424.0,0.0,0.0,0.0,57.0,56.857142857142854
3734421174524.0,0.0,0.0,0.0,55.5,57.42857142857143
3734421174624.0,0.0,0.0,0.0,59.0,54.857142857142854
3734421174724.0,0.0,0.0,0.0,56.0,57.714285714285715
3734421174824.0,0.0,0.0,0.0,55.0,56.57142857142857
3734421174924.0,0.0,0.0,0.0,58.5,60.142857142857146
3734421175024.0,0.0,0.0,0.0,55.5,53.0
3734421175124.0,0.0,0.0,0.0,55.5,61.714285714285715
3734421175224.0,0.0,0.0,0.0,58.5,59.285714285714285
3734421175324.0,0.0,0.0,0.0,54.5,56.857142857142854
3734421175424.0,0.0,0.0,0.0,59.0,53.57142857142857
3734421175524.0,0.0,0.0,0.0,53.5,57.857142857142854
3734421175624.0,0.0,0.0,0.0,54.5,53.857142857142854
3734421175724.0,0.0,0.0,0.0,57.0,57.42857142857143
3734421175824.0,0.0,0.0,0.0,53.5,54.714285714285715
3734421175924.0,0.0,0.0,0.0,57.0,56.0
3734421176024.0,0.0,0.0,0.0,57.0,54.0
3734421176124.0,0.0,0.0,0.0,60.0,55.142857142857146
3734421176224.0,0.0,0.0,0.0,57.5,57.285714285714285
3734421176324.0,0.0,0.0,0.0,52.5,53.857142857142854
3734421176424.0,0.0,0.0,0.0,53.5,56.42857142857143
3734421176524.0,0.0,0.0,0.0,51.5,62.57142857142857
3734421176624.0,0.0,0.0,0.0,55.0,55.42857142857143
3734421176724.0,0.0,0.0,0.0,62.5,57.142857142857146
3734421176824.0,0.0,0.0,0.0,54.5,53.42857142857143
3734421176924.0,0.0,0.0,0.0,57.0,54.0
3734421177024.0,0.0,0.0,0.0,51.5,54.714285714285715
3734421177124.0,0.0,0.0,0.0,59.0,55.42857142857143
3734421177224.0,0.0,0.0,0.0,57.0,58.0
3734421177324.0,0.0,0.0,0.0,51.5,56.857142857142854
3734421177424.0,0.0,0.0,0.0,51.0,56.42857142857143
3734421177524.0,0.0,0.0,0.0,61.0,58.285714285714285
3734421177624.0,0.0,0.0,0.0,57.0,60.0
3734421177724.0,0.0,0.0,0.0,55.5,56.57142857142857
3734421177824.0,0.0,0.0,0.0,51.0,54.142857142857146
3734421177924.0,0.0,0.0,0.0,59.0,54.57142857142857
3734421178024.0,0.0,0.0,0.0,62.5,57.714285714285715
3734421178124.0,0.0,0.0,0.0,52.0,58.857142857142854
3734421178224.0,0.0,0.0,0.0,54.0,56.285714285714285
3734421178324.0,0.0,0.0,0.0,59.0,55.857142857142854
3734421178424.0,0.0,0.0,0.0,53.5,56.285714285714285
3734421178524.0,0.0,0.0,0.0,55.5,58.57142857142857
3734421178624.0,0.0,0.0,0.0,55.0,53.0
3734421178724.0,0.0,0.0,0.0,54.0,53.57142857142857
3734421178824.0,0.0,0.0,0.0,50.0,57.0
3734421178924.0,0.0,0.0,0.0,65.0,54.857142857142854
3734421179024.0,0.0,0.0,0.0,57.5,57.0
3734421179124.0,0.0,0.0,0.0,57.0,59.714285714285715
3734421179224.0,0.0,0.0,0.0,49.0,59.0
3734421179324.0,0.0,0.0,0.0,61.5,59.57142857142857
3734421179424.0,0.0,0.0,0.0,55.0,58.714285714285715
3734421179524.0,0.0,0.0,0.0,53.5,53.42857142857143
3734421179624.0,0.0,0.0,0.0,55.0,57.42857142857143
3734421179724.0,0.0,0.0,0.0,52.5,55.142857142857146
3734421179824.0,0.0,0.0,0.0,59.0,60.0
3734421179924.0,0.0,0.0,0.0,54.0,59.42857142857143
3734421180024.0,0.0,0.0,0.0,59.0,57.857142857142854
3734421180124.0,0.0,0.0,0.0,54.0,60.285714285714285
3734421180224.0,0.0,0.0,0.0,59.0,56.714285714285715
3734421180324.0,0.0,0.0,0.0,66.0,58.857142857142854
3734421180424.0,0.0,0.0,0.0,58.0,59.714285714285715
3734421180524.0,0.0,0.0,0.0,59.0,57.142857142857146
3734421180624.0,0.0,0.0,0.0,57.0,56.857142857142854
3734421180724.0,0.0,0.0,0.0,58.0,55.0
3734421180824.0,0.0,0.0,0.0,62.5,59.0
3734421180924.0,0.0,0.0,0.0,60.5,60.42857142857143
3734421181024.0,0.0,0.0,0.0,63.5,58.714285714285715
3734421181124.0,0.0,0.0,0.0,58.5,53.714285714285715
3734421181224.0,0.0,0.0,0.0,52.0,59.0
3734421181324.0,0.0,0.0,0.0,56.5,57.0
3734421181424.0,0.0,0.0,0.0,52.5,54.714285714285715
3734421181524.0,0.0,0.0,0.0,55.5,59.857142857142854
3734421181624.0,0.0,0.0,0.0,60.5,56.285714285714285
3734421181724.0,0.0,0.0,0.0,52.0,58.57142857142857
3734421181824.0,0.0,0.0,0.0,58.0,56.142857142857146
3734421181924.0,0.0,0.0,0.0,63.5,55.714285714285715
3734421182024.0,0.0,0.0,0.0,61.0,57.57142857142857
3734421182124.0,0.0,0.0,0.0,55.0,54.0
3734421182224.0,0.0,0.0,0.0,66.0,57.42857142857143
3734421182324.0,0.0,0.0,0.0,52.5,55.57142857142857
3734421182424.0,0.0,0.0,0.0,55.0,57.0
3734421182524.0,0.0,0.0,0.0,58.0,56.57142857142857
3734421182624.0,0.0,0.0,0.0,55.5,53.142857142857146
3734421182724.0,0.0,0.0,0.0,59.0,56.857142857142854
3734421182824.0,0.0,0.0,0.0,59.0,57.714285714285715
3734421182924.0,0.0,0.0,0.0,59.0,61.0
3734421183024.0,0.0,0.0,0.0,53.0,57.57142857142857
3734421183124.0,0.0,0.0,0.0,52.5,58.0
3734421183224.0,0.0,0.0,0.0,59.0,57.0
3734421183324.0,0.0,0.0,0.0,63.5,58.857142857142854
3734421183424.0,0.0,0.0,0.0,55.5,57.0
3734421183524.0,0.0,0.0,0.0,52.5,53.714285714285715
3734421183624.0,0.0,0.0,0.0,54.5,56.285714285714285
3734421183724.0,0.0,0.0,0.0,58.0,56.42857142857143
3734421183824.0,0.0,0.0,0.0,58.0,55.714285714285715
3734421183924.0,0.0,0.0,0.0,57.0,57.57142857142857
3734421184024.0,0.0,0.0,0.0,59.0,57.57142857142857
3734421184124.0,0.0,0.0,0.0,53.0,53.857142857142854
3734421184224.0,0.0,0.0,0.0,61.5,58.0
3734421184324.0,0.0,0.0,0.0,58.5,58.285714285714285
3734421184424.0,0.0,0.0,0.0,56.0,58.42857142857143
3734421184524.0,0.0,0.0,0.0,55.0,56.285714285714285
3734421184624.0,0.0,0.0,0.0,55.0,54.57142857142857
3734421184724.0,0.0,0.0,0.0,60.0,53.42857142857143
3734421184824.0,0.0,0.0,0.0,53.5,53.714285714285715
3734421184924.0,0.0,0.0,0.0,54.5,54.857142857142854
3734421185024.0,0.0,0.0,0.0,54.0,58.857142857142854
3734421185124.0,0.0,0.0,0.0,60.0,58.0
3734421185224.0,0.0,0.0,0.0,54.5,54.57142857142857
3734421185324.0,0.0,0.0,0.0,54.5,55.285714285714285
3734421185424.0,0.0,0.0,0.0,59.0,56.285714285714285
3734421185524.0,0.0,0.0,0.0,60.0,60.285714285714285
3734421185624.0,0.0,0.0,0.0,52.0,55.285714285714285
3734421185724.0,0.0,0.0,0.0,55.0,55.0
3734421185824.0,0.0,0.0,0.0,54.0,54.285714285714285
3734421185924.0,0.0,0.0,0.0,49.5,58.42857142857143
3734421186024.0,0.0,0.0,0.0,61.0,57.57142857142857
3734421186124.0,0.0,0.0,0.0,55.5,56.142857142857146
3734421186224.0,0.0,0.0,0.0,54.0,57.42857142857143
3734421186324.0,0.0,0.0,0.0,55.0,53.42857142857143
3734421186424.0,0.0,0.0,0.0,56.0,57.857142857142854
3734421186524.0,0.0,0.0,0.0,58.5,54.42857142857143
3734421186624.0,0.0,0.0,0.0,57.5,55.57142857142857
3734421186724.0,0.0,0.0,0.0,59.0,58.142857142857146
3734421186824.0,0.0,0.0,0.0,54.5,61.857142857142854
3734421186924.0,0.0,0.0,0.0,53.0,55.57142857142857
3734421187024.0,0.0,0.0,0.0,60.5,53.57142857142857
3734421187124.0,0.0,0.0,0.0,62.5,56.0
3734421187224.0,0.0,0.0,0.0,52.0,56.0
3734421187324.0,0.0,0.0,0.0,61.0,56.857142857142854
3734421187424.0,0.0,0.0,0.0,63.5,55.0
3734421187524.0,0.0,0.0,0.0,55.0,59.42857142857143
3734421187624.0,0.0,0.0,0.0,66.0,55.42857142857143
3734421187724.0,0.0,0.0,0.0,61.5,56.57142857142857
3734421187824.0,0.0,0.0,0.0,61.0,59.285714285714285
3734421187924.0,0.0,0.0,0.0,53.0,58.714285714285715
3734421188024.0,0.0,0.0,0.0,56.0,58.57142857142857
3734421188124.0,0.0,0.0,0.0,53.5,54.42857142857143
3734421188224.0,0.0,0.0,0.0,53.5,56.42857142857143
3734421188324.0,0.0,0.0,0.0,62.0,59.714285714285715
3734421188424.0,0.0,0.0,0.0,54.0,57.142857142857146
3734421188524.0,0.0,0.0,0.0,66.0,54.57142857142857
3734421188624.0,0.0,0.0,0.0,50.5,56.142857142857146
3734421188724.0,0.0,0.0,0.0,57.0,53.142857142857146
3734421188824.0,0.0,0.0,0.0,56.5,56.142857142857146
3734421188924.0,0.0,0.0,0.0,51.5,57.0
3734421189024.0,0.0,0.0,0.0,52.5,54.142857142857146
3734421189124.0,0.0,0.0,0.0,57.5,55.714285714285715
3734421189224.0,0.0,0.0,0.0,54.5,56.142857142857146
3734421189324.0,0.0,0.0,0.0,55.0,57.142857142857146
3734421189424.0,0.0,0.0,0.0,55.5,58.0
3734421189524.0,0.0,0.0,0.0,62.5,56.0
3734421189624.0,0.0,0.0,0.0,51.0,56.0
3734421189724.0,0.0,0.0,0.0,58.0,53.285714285714285
3734421189824.0,0.0,0.0,0.0,64.5,55.57142857142857
3734421189924.0,0.0,0.0,0.0,56.0,55.142857142857146
3734421190024.0,0.0,0.0,0.0,57.0,55.714285714285715
3734421190124.0,0.0,0.0,0.0,58.5,54.42857142857143
3734421190224.0,0.0,0.0,0.0,57.0,59.42857142857143
3734421190324.0,0.0,0.0,0.0,48.0,54.714285714285715
3734421190424.0,0.0,0.0,0.0,52.0,52.142857142857146
3734421190524.0,0.0,0.0,0.0,58.5,53.285714285714285
3734421190624.0,0.0,0.0,0.0,48.0,57.142857142857146
3734421190724.0,0.0,0.0,0.0,56.5,58.142857142857146
3734421190824.0,0.0,0.0,0.0,54.5,58.285714285714285
3734421190924.0,0.0,0.0,0.0,51.0,53.714285714285715
3734421191024.0,0.0,0.0,0.0,57.5,56.142857142857146
3734421191124.0,0.0,0.0,0.0,57.0,57.0
3734421191224.0,0.0,0.0,0.0,51.0,55.57142857142857
3734421191324.0,0.0,0.0,0.0,56.0,55.857142857142854
3734421191424.0,0.0,0.0,0.0,59.5,59.714285714285715
3734421191524.0,0.0,0.0,0.0,55.5,53.0
3734421191624.0,0.0,0.0,0.0,52.5,56.42857142857143
3734421191724.0,0.0,0.0,0.0,61.0,57.285714285714285
3734421191824.0,0.0,0.0,0.0,59.0,56.42857142857143
3734421191924.0,0.0,0.0,0.0,60.5,53.857142857142854
3734421192024.0,0.0,0.0,0.0,57.0,53.857142857142854
3734421192124.0,0.0,0.0,0.0,53.5,58.0
3734421192224.0,0.0,0.0,0.0,51.5,58.0
3734421192324.0,0.0,0.0,0.0,64.0,55.57142857142857
3734421192424.0,0.0,0.0,0.0,49.0,55.857142857142854
3734421192524.0,0.0,0.0,0.0,53.5,53.714285714285715
3734421192624.0,0.0,0.0,0.0,51.5,53.0
3734421192724.0,0.0,0.0,0.0,55.5,57.714285714285715
3734421192824.0,0.0,0.0,0.0,54.0,55.714285714285715
3734421192924.0,0.0,0.0,0.0,53.0,52.42857142857143
3734421193024.0,0.0,0.0,0.0,54.0,55.57142857142857
3734421193124.0,0.0,0.0,0.0,52.0,51.0
3734421193224.0,0.0,0.0,0.0,52.5,51.857142857142854
3734421193324.0,0.0,0.0,0.0,50.5,52.714285714285715
3734421193424.0,0.0,0.0,0.0,52.5,56.142857142857146
3734421193524.0,0.0,0.0,0.0,48.5,54.857142857142854
3734421193624.0,0.0,0.0,0.0,53.0,57.714285714285715
3734421193724.0,0.0,0.0,0.0,50.5,58.0
3734421193824.0,0.0,0.0,0.0,50.5,55.0
3734421193924.0,0.0,0.0,0.0,57.0,54.857142857142854
3734421194024.0,0.0,0.0,0.0,55.5,53.57142857142857
3734421194124.0,0.0,0.0,0.0,48.5,54.57142857142857
3734421194224.0,0.0,0.0,0.0,49.5,54.285714285714285
3734421194324.0,0.0,0.0,0.0,55.0,53.857142857142854
3734421194424.0,0.0,0.0,0.0,55.0,53.42857142857143
3734421194524.0,0.0,0.0,0.0,48.5,52.0
3734421194624.0,0.0,0.0,0.0,57.0,54.142857142857146
3734421194724.0,0.0,0.0,0.0,58.0,55.57142857142857
3734421194824.0,0.0,0.0,0.0,52.0,54.285714285714285
3734421194924.0,0.0,0.0,0.0,55.5,56.0
3734421195024.0,0.0,0.0,0.0,59.0,51.857142857142854
3734421195124.0,0.0,0.0,0.0,43.0,54.142857142857146
3734421195224.0,0.0,0.0,0.0,50.0,54.285714285714285
3734421195324.0,0.0,0.0,0.0,50.0,54.285714285714285
3734421195424.0,0.0,0.0,0.0,54.5,52.714285714285715
3734421195524.0,0.0,0.0,0.0,55.0,49.42857142857143
3734421195624.0,0.0,0.0,0.0,52.5,53.42857142857143
3734421195724.0,0.0,0.0,0.0,49.5,53.714285714285715
3734421195824.0,0.0,0.0,0.0,59.0,56.142857142857146
3734421195924.0,0.0,0.0,0.0,55.5,54.285714285714285
3734421196024.0,0.0,0.0,0.0,58.0,51.42857142857143
3734421196124.0,0.0,0.0,0.0,57.5,55.142857142857146
3734421196224.0,0.0,0.0,0.0,54.0,52.42857142857143
3734421196324.0,0.0,0.0,0.0,54.5,56.42857142857143
3734421196424.0,0.0,0.0,0.0,56.0,53.57142857142857
3734421196524.0,0.0,0.0,0.0,49.0,52.857142857142854
3734421196624.0,0.0,0.0,0.0,56.5,52.0
3734421196724.0,0.0,0.0,0.0,57.5,55.857142857142854
3734421196824.0,0.0,0.0,0.0,51.5,53.142857142857146
3734421196924.0,0.0,0.0,0.0,55.5,55.57142857142857
3734421197024.0,0.0,0.0,0.0,54.5,58.857142857142854
3734421197124.0,0.0,0.0,0.0,61.0,59.857142857142854
3734421197224.0,0.0,0.0,0.0,50.0,53.142857142857146
3734421197324.0,0.0,0.0,0.0,53.5,55.857142857142854
3734421197424.0,0.0,0.0,0.0,55.5,55.142857142857146
3734421197524.0,0.0,0.0,0.0,54.5,54.0
3734421197624.0,0.0,0.0,0.0,56.5,55.714285714285715
3734421197724.0,0.0,0.0,0.0,59.5,54.857142857142854
3734421197824.0,0.0,0.0,0.0,60.0,54.42857142857143
3734421197924.0,0.0,0.0,0.0,56.0,56.57142857142857
3734421198024.0,0.0,0.0,0.0,54.0,56.0
3734421198124.0,0.0,0.0,0.0,53.5,50.857142857142854
3734421198224.0,0.0,0.0,0.0,48.5,54.57142857142857
3734421198324.0,0.0,0.0,0.0,56.5,59.714285714285715
3734421198424.0,0.0,0.0,0.0,57.0,54.714285714285715
3734421198524.0,0.0,0.0,0.0,55.5,55.285714285714285
3734421198624.0,0.0,0.0,0.0,52.0,55.57142857142857
3734421198724.0,0.0,0.0,0.0,56.5,59.714285714285715
3734421198824.0,0.0,0.0,0.0,58.0,55.714285714285715
3734421198924.0,0.0,0.0,0.0,54.5,56.714285714285715
3734421199024.0,0.0,0.0,0.0,55.0,54.857142857142854
3734421199124.0,0.0,0.0,0.0,55.0,56.42857142857143
3734421199224.0,0.0,0.0,0.0,51.5,54.42857142857143
3734421199324.0,0.0,0.0,0.0,56.5,58.0
3734421199424.0,0.0,0.0,0.0,57.0,53.714285714285715
3734421199524.0,0.0,0.0,0.0,61.5,57.0
3734421199624.0,0.0,0.0,0.0,57.5,58.42857142857143
3734421199724.0,0.0,0.0,0.0,55.0,57.57142857142857
3734421199824.0,0.0,0.0,0.0,63.0,58.714285714285715
3734421199924.0,0.0,0.0,0.0,53.5,63.0
3734421200024.0,0.0,0.0,0.0,61.5,57.857142857142854
3734421200124.0,0.0,0.0,0.0,62.0,53.0
3734421200224.0,0.0,0.0,0.0,56.5,57.57142857142857
3734421200324.0,0.0,0.0,0.0,53.0,57.142857142857146
3734421200424.0,0.0,0.0,0.0,61.0,56.714285714285715
3734421200524.0,0.0,0.0,0.0,54.5,57.0
3734421200624.0,0.0,0.0,0.0,57.0,58.285714285714285
3734421200724.0,0.0,0.0,0.0,61.5,54.285714285714285
3734421200824.0,0.0,0.0,0.0,50.0,54.285714285714285
3734421200924.0,0.0,0.0,0.0,52.5,57.142857142857146
3734421201024.0,0.0,0.0,0.0,59.0,57.142857142857146
3734421201124.0,0.0,0.0,0.0,51.0,55.0
3734421201224.0,0.0,0.0,0.0,56.5,53.57142857142857
3734421201324.0,0.0,0.0,0.0,48.5,52.714285714285715
3734421201424.0,0.0,0.0,0.0,61.0,53.142857142857146
3734421201524.0,0.0,0.0,0.0,57.5,59.142857142857146
3734421201624.0,0.0,0.0,0.0,59.5,60.285714285714285
3734421201724.0,0.0,0.0,0.0,60.5,54.0
3734421201824.0,0.0,0.0,0.0,60.5,54.714285714285715
3734421201924.0,0.0,0.0,0.0,52.0,55.714285714285715
3734421202024.0,0.0,0.0,0.0,50.5,60.142857142857146
3734421202124.0,0.0,0.0,0.0,55.0,51.857142857142854
3734421202224.0,0.0,0.0,0.0,57.0,56.42857142857143
3734421202324.0,0.0,0.0,0.0,54.5,55.285714285714285
3734421202424.0,0.0,0.0,0.0,54.5,55.42857142857143
3734421202524.0,0.0,0.0,0.0,54.0,54.857142857142854
3734421202624.0,0.0,0.0,0.0,55.5,57.0
3734421202724.0,0.0,0.0,0.0,60.5,57.714285714285715
3734421202824.0,0.0,0.0,0.0,61.5,57.0
3734421202924.0,0.0,0.0,0.0,61.0,57.714285714285715
3734421203024.0,0.0,0.0,0.0,51.0,53.285714285714285
3734421203124.0,0.0,0.0,0.0,59.5,56.142857142857146
3734421203224.0,0.0,0.0,0.0,54.5,57.42857142857143
3734421203324.0,0.0,0.0,0.0,54.5,57.57142857142857
3734421203424.0,0.0,0.0,0.0,53.0,56.285714285714285
3734421203524.0,0.0,0.0,0.0,57.5,56.714285714285715
3734421203624.0,0.0,0.0,0.0,60.0,56.0
3734421203724.0,0.0,0.0,0.0,53.0,57.57142857142857
3734421203824.0,0.0,0.0,0.0,58.5,53.285714285714285
3734421203924.0,0.0,0.0,0.0,58.0,53.57142857142857
3734421204024.0,0.0,0.0,0.0,60.5,58.57142857142857
3734421204124.0,0.0,0.0,0.0,58.0,53.714285714285715
3734421204224.0,0.0,0.0,0.0,51.0,55.142857142857146
3734421204324.0,0.0,0.0,0.0,56.5,56.42857142857143
3734421204424.0,0.0,0.0,0.0,57.0,56.714285714285715
3734421204524.0,0.0,0.0,0.0,51.5,55.714285714285715
3734421204624.0,0.0,0.0,0.0,59.5,51.57142857142857
3734421204724.0,0.0,0.0,0.0,57.5,55.285714285714285
3734421204824.0,0.0,0.0,0.0,54.0,55.857142857142854
3734421204924.0,0.0,0.0,0.0,58.0,52.142857142857146
3734421205024.0,0.0,0.0,0.0,57.0,56.714285714285715
3734421205124.0,0.0,0.0,0.0,53.5,49.142857142857146
3734421205224.0,0.0,0.0,0.0,57.5,56.857142857142854
3734421205324.0,0.0,0.0,0.0,47.0,58.57142857142857
3734421205424.0,0.0,0.0,0.0,57.5,60.0
3734421205524.0,0.0,0.0,0.0,55.5,57.0
3734421205624.0,0.0,0.0,0.0,57.5,56.142857142857146
3734421205724.0,0.0,0.0,0.0,60.5,58.0
3734421205824.0,0.0,0.0,0.0,53.5,58.142857142857146
3734421205924.0,0.0,0.0,0.0,63.0,54.857142857142854
3734421206024.0,0.0,0.0,0.0,58.0,55.42857142857143
3734421206124.0,0.0,0.0,0.0,63.0,56.0
3734421206224.0,0.0,0.0,0.0,64.0,55.857142857142854
3734421206324.0,0.0,0.0,0.0,59.0,57.57142857142857
3734421206424.0,0.0,0.0,0.0,54.5,57.857142857142854
3734421206524.0,0.0,0.0,0.0,54.5,58.42857142857143
3734421206624.0,0.0,0.0,0.0,54.5,59.42857142857143
3734421206724.0,0.0,0.0,0.0,55.0,58.142857142857146
3734421206824.0,0.0,0.0,0.0,61.0,58.857142857142854
3734421206924.0,0.0,0.0,0.0,57.0,60.0
3734421207024.0,0.0,0.0,0.0,57.0,58.42857142857143
3734421207124.0,0.0,0.0,0.0,55.0,55.857142857142854
3734421207224.0,0.0,0.0,0.0,56.5,56.285714285714285
3734421207324.0,0.0,0.0,0.0,55.5,57.857142857142854
3734421207424.0,0.0,0.0,0.0,59.5,55.57142857142857
3734421207524.0,0.0,0.0,0.0,63.5,54.42857142857143
3734421207624.0,0.0,0.0,0.0,62.5,53.0
3734421207724.0,0.0,0.0,0.0,55.0,53.714285714285715
3734421207824.0,0.0,0.0,0.0,53.0,58.285714285714285
3734421207924.0,0.0,0.0,0.0,58.0,54.142857142857146
3734421208024.0,0.0,0.0,0.0,52.0,57.714285714285715
3734421208124.0,0.0,0.0,0.0,59.0,54.142857142857146
3734421208224.0,0.0,0.0,0.0,62.5,54.857142857142854
3734421208324.0,0.0,0.0,0.0,50.5,56.142857142857146
3734421208424.0,0.0,0.0,0.0,59.0,55.57142857142857
3734421208524.0,0.0,0.0,0.0,55.0,53.714285714285715
3734421208624.0,0.0,0.0,0.0,57.0,54.714285714285715
3734421208724.0,0.0,0.0,0.0,55.5,53.285714285714285
3734421208824.0,0.0,0.0,0.0,56.0,55.0
3734421208924.0,0.0,0.0,0.0,58.0,57.57142857142857
3734421209024.0,0.0,0.0,0.0,58.0,57.57142857142857
3734421209124.0,0.0,0.0,0.0,60.5,56.42857142857143
3734421209224.0,0.0,0.0,0.0,55.0,54.57142857142857
3734421209324.0,0.0,0.0,0.0,53.0,56.57142857142857
3734421209424.0,0.0,0.0,0.0,54.5,54.57142857142857
3734421209524.0,0.0,0.0,0.0,63.0,58.142857142857146
3734421209624.0,0.0,0.0,0.0,54.5,56.857142857142854
3734421209724.0,0.0,0.0,0.0,49.0,53.285714285714285
3734421209824.0,0.0,0.0,0.0,49.5,57.142857142857146
3734421209924.0,0.0,0.0,0.0,56.5,54.857142857142854
3734421210024.0,0.0,0.0,0.0,54.0,57.285714285714285
3734421210124.0,0.0,0.0,0.0,54.5,55.57142857142857
3734421210224.0,0.0,0.0,0.0,56.5,54.57142857142857
3734421210324.0,0.0,0.0,0.0,61.0,55.285714285714285
3734421210424.0,0.0,0.0,0.0,58.5,58.0
3734421210524.0,0.0,0.0,0.0,52.0,58.142857142857146
3734421210624.0,0.0,0.0,0.0,57.0,55.57142857142857
3734421210724.0,0.0,0.0,0.0,54.0,55.0
3734421210824.0,0.0,0.0,0.0,46.5,54.714285714285715
3734421210924.0,0.0,0.0,0.0,55.5,53.285714285714285
3734421211024.0,0.0,0.0,0.0,61.0,56.857142857142854
3734421211124.0,0.0,0.0,0.0,53.0,52.142857142857146
3734421211224.0,0.0,0.0,0.0,58.5,53.714285714285715
3734421211324.0,0.0,0.0,0.0,54.5,55.714285714285715
3734421211424.0,0.0,0.0,0.0,55.0,56.142857142857146
3734421211524.0,0.0,0.0,0.0,53.0,56.57142857142857
3734421211624.0,0.0,0.0,0.0,49.5,54.42857142857143
3734421211724.0,0.0,0.0,0.0,49.5,53.857142857142854
3734421211824.0,0.0,0.0,0.0,50.5,57.0
3734421211924.0,0.0,0.0,0.0,58.5,56.714285714285715
3734421212024.0,0.0,0.0,0.0,46.5,54.142857142857146
3734421212124.0,0.0,0.0,0.0,54.0,47.57142857142857
3734421212224.0,0.0,0.0,0.0,53.0,54.857142857142854
3734421212324.0,0.0,0.0,0.0,55.5,55.42857142857143
3734421212424.0,0.0,0.0,0.0,52.0,57.142857142857146
3734421212524.0,0.0,0.0,0.0,50.5,52.57142857142857
3734421212624.0,0.0,0.0,0.0,53.0,53.714285714285715
3734421212724.0,0.0,0.0,0.0,58.5,55.57142857142857
3734421212824.0,0.0,0.0,0.0,51.0,54.857142857142854
3734421212924.0,0.0,0.0,0.0,61.5,50.285714285714285
3734421213024.0,0.0,0.0,0.0,43.5,55.142857142857146
3734421213124.0,0.0,0.0,0.0,59.0,55.714285714285715
3734421213224.0,0.0,0.0,0.0,50.5,55.142857142857146
3734421213324.0,0.0,0.0,0.0,54.0,55.285714285714285
