Date_time,SO2_ppb
2022-05-02 11:28:00,0.1340765653665026
2022-05-02 11:28:10,0.17961406774812097
2022-05-02 11:28:20,0.15240008006389977
2022-05-02 11:28:30,0.17405754717480995
2022-05-02 11:28:40,0.08810573263668328
2022-05-02 11:28:50,0.1539387975676489
2022-05-02 11:29:00,0.1747581686446798
2022-05-02 11:29:10,0.11682205167218815
2022-05-02 11:29:20,0.13758511302316306
2022-05-02 11:29:30,0.1387335175576087
2022-05-02 11:29:40,0.05463559825979496
2022-05-02 11:29:50,0.1302348508745943
2022-05-02 11:30:00,0.0664379309082712
2022-05-02 11:30:10,0.0949205132593298
2022-05-02 11:30:20,0.04393286215021943
2022-05-02 11:30:30,0.0804137908167722
2022-05-02 11:30:40,0.07191731437259376
2022-05-02 11:30:50,0.14892872070029997
2022-05-02 11:31:00,0.056766458534477586
2022-05-02 11:31:10,0.12997198990088735
2022-05-02 11:31:20,0.07188008625113183
2022-05-02 11:31:30,0.08495019460146361
2022-05-02 11:31:40,0.036824439978409444
2022-05-02 11:31:50,0.12284443527564237
2022-05-02 11:32:00,0.12005131357175239
2022-05-02 11:32:10,0.06728050844868788
2022-05-02 11:32:20,0.08003622109683238
2022-05-02 11:32:30,0.14419867103104664
2022-05-02 11:32:40,0.10778592925750895
2022-05-02 11:32:50,0.07019994319369172
2022-05-02 11:33:00,0.1344930568384631
2022-05-02 11:33:10,0.09698777465023267
2022-05-02 11:33:20,0.13131949592060915
2022-05-02 11:33:30,0.12509184973641102
2022-05-02 11:33:40,
2022-05-02 11:33:50,0.08342730740302741
2022-05-02 11:34:00,0.026565146175805104
2022-05-02 11:34:10,0.10449395514001734
2022-05-02 11:34:20,0.13731612536823898
2022-05-02 11:34:30,0.1277079890499118
2022-05-02 11:34:40,0.1649530878124955
2022-05-02 11:34:50,0.12060285908687961
2022-05-02 11:35:00,0.11028304622912659
2022-05-02 11:35:10,0.12832056621438612
2022-05-02 11:35:20,0.10069144116339147
2022-05-02 11:35:30,0.10186968767820158
2022-05-02 11:35:40,0.07239943368487474
2022-05-02 11:35:50,0.12092536893959592
2022-05-02 11:36:00,0.1346552074972911
2022-05-02 11:36:10,0.09041958649875563
2022-05-02 11:36:20,0.1572388383933004
2022-05-02 11:36:30,-0.09146277532367436
2022-05-02 11:36:40,0.12435782816147203
2022-05-02 11:36:50,0.14645845636019758
2022-05-02 11:37:00,0.16175392103142042
2022-05-02 11:37:10,0.1265126670053263
2022-05-02 11:37:20,0.14379465577215977
2022-05-02 11:37:30,0.14031588309262122
2022-05-02 11:37:40,0.1356401519990732
2022-05-02 11:37:50,0.12758967317535513
2022-05-02 11:38:00,0.10515496232730942
2022-05-02 11:38:10,0.12039838645747684
2022-05-02 11:38:20,
2022-05-02 11:38:30,
2022-05-02 11:38:40,
2022-05-02 11:38:50,
2022-05-02 11:39:00,
2022-05-02 11:39:10,
2022-05-02 11:39:20,
2022-05-02 11:39:30,
2022-05-02 11:39:40,
2022-05-02 11:39:50,
2022-05-02 11:40:00,
2022-05-02 11:40:10,
2022-05-02 11:40:20,
2022-05-02 11:40:30,
2022-05-02 11:40:40,
2022-05-02 11:40:50,
2022-05-02 11:41:00,
2022-05-02 11:41:10,
2022-05-02 11:41:20,
2022-05-02 11:41:30,
2022-05-02 11:41:40,
2022-05-02 11:41:50,
2022-05-02 11:42:00,
2022-05-02 11:42:10,0.24883230663201325
2022-05-02 11:42:20,0.2324506701479945
2022-05-02 11:42:30,0.25046885071232966
2022-05-02 11:42:40,0.19155478533500495
2022-05-02 11:42:50,0.23094668084824208
2022-05-02 11:43:00,0.26888543713372454
2022-05-02 11:43:10,0.12740930268890158
2022-05-02 11:43:20,0.17729538075026863
2022-05-02 11:43:30,0.12589127914117298
2022-05-02 11:43:40,0.13965038356176115
2022-05-02 11:43:50,0.14369921281494671
2022-05-02 11:44:00,0.1742647112975526
2022-05-02 11:44:10,0.1717386376594048
2022-05-02 11:44:20,0.10411833433087389
2022-05-02 11:44:30,0.13367499897516907
2022-05-02 11:44:40,0.15446831211290415
2022-05-02 11:44:50,0.11770377061983565
2022-05-02 11:45:00,0.18011636170554013
2022-05-02 11:45:10,0.1510526972753424
2022-05-02 11:45:20,0.07427210754040757
2022-05-02 11:45:30,0.13073406659395828
2022-05-02 11:45:40,
2022-05-02 11:45:50,0.15628498772799337
2022-05-02 11:46:00,0.16635331956145755
2022-05-02 11:46:10,0.14960129816837203
2022-05-02 11:46:20,0.14073802282673448
2022-05-02 11:46:30,0.15437794052683518
2022-05-02 11:46:40,0.1376008931369185
2022-05-02 11:46:50,0.18887988517790905
2022-05-02 11:47:00,0.16679366723649258
2022-05-02 11:47:10,0.1542635391176562
2022-05-02 11:47:20,0.1497695164688156
2022-05-02 11:47:30,0.12601419348518836
2022-05-02 11:47:40,0.16074255276219937
2022-05-02 11:47:50,0.15310152746080796
2022-05-02 11:48:00,0.18442396658946617
2022-05-02 11:48:10,0.13556711735520804
2022-05-02 11:48:20,0.18409746759219148
2022-05-02 11:48:30,0.181518188869075
2022-05-02 11:48:40,0.13748874577846915
2022-05-02 11:48:50,0.0751793749869568
2022-05-02 11:49:00,0.18372832234302985
